var_0000,var_0001,var_0002,var_0003,var_0004,var_0005,var_0006,var_0007,var_0008,var_0009,var_0010,var_0011,var_0012,var_0013,var_0014,var_0015,var_0016,var_0017,var_0018,var_0019,var_0020,var_0021,var_0022,var_0023,var_0024,var_0025,var_0026,var_0027,var_0028,var_0029,is_anomaly,__autogenerated_time,_OUTLIER,__REL_SUBSPACES
0.521037412025251,0.022658102969803872,0.5459885469981198,0.3637327677624602,0.5937528523174052,0.7920372555532529,0.7031396201055902,0.7311133515519538,0.6863636570596945,0.605518106064856,0.3561470433903024,0.12046941395219413,0.3690335908593125,0.2738112404618989,0.1592956523369586,0.35139845818575205,0.13568181843838087,0.3006250993246068,0.3116451603996279,0.18304243515891852,0.6207754769664846,0.14152450429524535,0.6683102156165566,0.4506979949066891,0.601135865471333,0.6192915771026948,0.5686102319849005,0.9120274386184832,0.5984624398655318,0.4188639897371012,1.0,0.0,-1747.5879824977744,[1 22] -7.397421899933537; [1 12] -11.090460600767576; [1 5] -17.468786078500862; [1 27] -19.673068414314244; [1 23] -23.11896146755574; [1 28] -23.814484068338498; [1 20] -24.857943704307264; [1 6] -25.41231168088309; [1 13] -26.150757708662198; [1 7] -26.78342233064268; [1 10] -35.16938980133982; [1 25] -44.029937321813286; [5 21] -64.64970607362007; [1 26] -85.27248877694996; [1 9] -122.5852266738529; [21 27] -124.98524836723732; [1 2] -212.32044089002713; [21 28] -220.7391243092502; [0 1] -275.1974014117949; [1 3] -306.0906147333858; [1 29] -310.1113356272792; [23 9] -312.23202710237626; [22 9] -315.10579532118055; [21 7] -379.256761071911; [5 28] -400.1894633363385; [1 15] -406.8460845230416; [28 13] -409.2969688318692; [21 25] -423.39280022078646; [21 6] -442.15376021754963; [20 9] -489.6290747456909; [21 12] -496.9834117349886; [21 23] -593.2418890292364; [21 22] -716.1772567925865; [20 21] -745.9931477003914; [7 28] -782.0928724612302; [23 28] -822.1593611146498; [6 28] -875.0623301972954; [7 25] -898.6879764155776; [1 18] -939.3479727969855; [10 28] -966.2642256196293; [0 5] -976.3054949920904; [5 9] -988.6692133644782; [2 5] -1013.5081674058521; [3 5] -1094.491505995557; [12 29] -1103.1470342143696; [21 13] -1215.7921020882238; [1 17] -1236.8783418130731; [9 13] -1247.9179607709389; [22 28] -1263.2892939650353; [9 25] -1304.614752052208; [5 6] -1463.4877458312267; [18 22] -1502.7696268053407; [18 6] -1510.4492881214014; [13 29] -1515.7976661044938; [20 28] -1606.5250835931886; [7 9] -1634.9400044425743; [2 9] -1804.7394908193967; [22 25] -1829.3890314379962; [21 26] -1878.7129406705785; [1 4] -1933.385818275765; [6 25] -2108.2665200047027; [0 9] -2112.072390102353; [9 12] -2133.7395472346648; [16 1] -2201.9411460631895; [0 6] -2229.379992956883; [3 6] -2331.0815451556277; [3 9] -2442.1670239689947; [9 10] -2538.533706034882; [10 29] -2594.5357811184895; [2 6] -2609.1509975885897; [27 28] -2660.116880535404; [5 10] -2744.2845690500512; [8 12] -2785.984267150876; [6 10] -2835.996431679516; [9 27] -2851.1178654097216; [3 22] -2964.7095432252813; [5 12] -2965.9000101627166; [8 13] -3535.1307954944077; [21 10] -3614.0811336523434; [6 24] -3638.60483347415; [0 8] -3659.4235873014495; [18 25] -3686.9437814318967; [1 24] -3687.488188298517; [8 25] -3704.2756050826697; [25 28] -3722.1382813450823; [2 8] -3783.4890911177636; [0 22] -3826.0978447036628; [18 28] -3834.525200983375; [6 12] -3861.352833012835; [3 25] -3912.559672679864; [0 25] -3928.2019022585164; [6 15] -3935.281638882945; [28 29] -3956.879329707145; [25 12] -3996.7125625699427; [2 27] -4013.5869693269597; [0 7] -4213.222107500364; [23 25] -4228.875057472026; [25 10] -4419.0214730223925; [0 27] -4462.540958185945; [2 28] -4483.544910893693;
0.6431444612304479,0.2725735800725728,0.6157832461110043,0.5015906680805938,0.2898799290819306,0.18176798489782287,0.20360824904238745,0.3487574675223923,0.37979799066863656,0.1413226742532452,0.15643672596703986,0.0825892863317644,0.12444046710663975,0.12565979001994326,0.11938675175154667,0.08132304087150834,0.04696969739730146,0.2538359410129685,0.08453874982805037,0.09111009374819473,0.6069014330474262,0.3035714086003325,0.5398177437589973,0.43521431422620654,0.3475533331791687,0.15456336392130204,0.19297125542142815,0.6391752540366271,0.23358960804247944,0.22287814036711287,0.0,1.0,0.0,-
0.6014955837103639,0.39026041437715214,0.595743208001464,0.4494167550371156,0.5143089560933638,0.43101647941013854,0.4625117100499461,0.6356859270599986,0.5095959907445723,0.21124687777430373,0.22962158417544434,0.09430250470037953,0.1803703574835484,0.16292178295807452,0.15083114970338093,0.2839546930877517,0.09676768035955448,0.38984654118905,0.20569032985720226,0.12700551782893765,0.556385601621823,0.3600746285728345,0.5084416635621628,0.3745084550503463,0.4835897796708322,0.3853751306380295,0.3597444122310638,0.8350515242197629,0.4037058802777921,0.2134330656879427,0.0,2.0,0.0,-
0.2100903966231562,0.36083867354959176,0.2335014935339945,0.10290562294952944,0.8113207800987631,0.8113612302137377,0.5656044899557517,0.5228628405095042,0.7762626674456914,1.0,0.13909107224995934,0.17587517411746426,0.12665504244535794,0.038154791449444746,0.25145324847671713,0.5432150718783226,0.14295454468485738,0.3536654625866259,0.7281476485108439,0.287204796316734,0.2483102009645477,0.3859274884214484,0.2413466985351612,0.0940080650245525,0.9154725384374296,0.8140117128218002,0.5486421994990354,0.8848796744070772,1.0,0.7737111151438966,1.0,3.0,-59.78811707627554,[9 28] -0.4252945208082915; [24 28] -0.8199506271544866; [28 29] -1.1928170223920338; [5 28] -1.7633504610560968; [25 28] -1.862861523440852; [9 27] -2.1990784618447514; [4 28] -2.4429026427532756; [9 25] -2.5390168406774922; [18 9] -3.0743302616091093; [28 15] -3.3653457348737; [18 24] -3.9843852088638414; [26 28] -4.101355876676802; [18 29] -4.276425210926158; [19 28] -4.40385152423404; [27 28] -5.484657791626053; [7 28] -5.6910061062579045; [9 29] -5.97608448849773; [20 28] -6.267835207691629; [1 28] -6.2753005034545035; [28 14] -6.37693940446788; [6 28] -7.01308396615107; [22 28] -7.057027197478597; [0 28] -8.274916144538727; [2 28] -8.420772904924664; [23 28] -8.667548031165447; [3 28] -8.8528190845673; [18 28] -9.834648199931959; [10 28] -10.428736279164422; [11 28] -10.97129822118205; [21 28] -11.220368433885461; [8 28] -11.830136396449577; [12 28] -11.938261875856428; [26 29] -11.971904551234939; [16 28] -12.059828805496398; [28 13] -12.38412361664355; [17 28] -12.881388635452222; [5 9] -13.5095363401756; [21 29] -14.513953068787686; [6 9] -15.810998529334318; [9 26] -17.909347277625926; [4 29] -18.556080506807287; [21 9] -18.69007748596784; [1 9] -18.88217654778163; [8 29] -20.077601895671968; [24 29] -22.253808636011364; [4 25] -23.513626784982165; [18 25] -23.802909700940248; [5 29] -27.744247777941943; [4 9] -27.747645313036482; [7 9] -28.23926418752023; [18 4] -30.55132187931916; [24 15] -32.24897115477738; [8 24] -33.035192017371905; [9 15] -34.45790801405423; [20 9] -39.94915373744717; [5 24] -46.29108296523484; [22 9] -48.364103362191926; [27 29] -49.26296480267212; [25 29] -55.971230427316236; [7 29] -60.117234571899985; [29 15] -61.56578573855764; [18 5] -68.38085564042201; [21 25] -68.5846009484161; [2 5] -72.62593860875782; [8 9] -75.13157326181071; [0 5] -78.43579986935386; [6 29] -85.54966116601872; [0 29] -95.1483707064953; [2 29] -98.10201730501105; [17 29] -98.55579143026921; [1 29] -98.5789134463532; [29 14] -102.98695104548189; [6 24] -108.4339783732476; [18 15] -108.678202260838; [11 29] -110.17798984347554; [3 5] -113.14979454830522; [22 29] -115.3704961445115; [19 29] -115.5216986574601; [10 29] -116.40707197254194; [18 27] -117.42504705571059; [3 29] -123.14303981621937; [20 29] -123.48513257937515; [17 9] -130.18106641639557; [12 29] -131.92348051291043; [24 9] -133.08840525642165; [23 29] -137.9976577268545; [18 6] -139.11027257163994; [24 25] -139.26887579478125; [16 29] -148.75204035462454; [5 22] -149.76692641958482; [2 9] -149.87505071954737; [21 24] -151.6780943583704; [4 24] -157.6339949432967; [5 23] -171.09652083904632; [8 25] -178.8182890936144; [13 29] -180.41890382242775; [4 15] -181.32648215212214; [18 7] -184.63728241152143; [20 5] -198.13607715670977; [4 6] -201.8334879107535;
0.6298925907916743,0.15657762298101705,0.6309861499942876,0.4892895015906681,0.4303511929572672,0.347892756022205,0.4639175095761256,0.5183896776720238,0.3782828134402008,0.18681554751687188,0.2338222062831624,0.09306488639953096,0.2205626103978212,0.16368757523372066,0.3323588643350797,0.16791840856422288,0.14363636688615775,0.3570752075337379,0.13617942345148726,0.14579965129096067,0.5197438819683043,0.12393389023981452,0.5069475500301667,0.341574912015669,0.4373638041406985,0.17241513512871928,0.3194888292228821,0.5584192070329382,0.1575004845888127,0.14259478568328351,0.0,4.0,0.0,-
0.258838548481467,0.2025701733555511,0.2679842376106957,0.14150583503860684,0.6786134022882573,0.4619961949751683,0.369728208134721,0.4020377857021872,0.5186869035984011,0.5511795510742575,0.0807532211054529,0.11713224955054467,0.06879329086530615,0.038080082527726405,0.197062925671112,0.23431069710850974,0.0927272737535235,0.21538170499314505,0.1937299353610946,0.14465956524971268,0.2682319511587134,0.3126332462453141,0.2639075772876125,0.1367479301564033,0.7127386087493032,0.4827837457133847,0.42771565575060577,0.5982817579068325,0.4770352781536848,0.4549390017301855,0.0,5.0,0.0,-
0.5333427847695387,0.34731146233690985,0.5238753233239992,0.3802757158006363,0.379164080733707,0.27489109936386114,0.26405810000284896,0.36779325719471706,0.37070707781480783,0.15711883150789133,0.12138331193943265,0.0912747448739422,0.11416859507389154,0.08798687841868083,0.08841825689584401,0.08688076657303394,0.05691919055085755,0.19681758314404613,0.0817245486087318,0.044366598232398885,0.5318391588124669,0.4168443283270855,0.5119278778076397,0.34919386600130325,0.4822690150207212,0.2234479307915778,0.30223642630347314,0.6639175305243366,0.2952888156667042,0.18785254310687016,0.0,6.0,0.0,-
0.3184722362707395,0.3760568264781283,0.32071036090342026,0.1842630008119035,0.5982667192294605,0.44512605328833305,0.21944703426401116,0.29746521760028644,0.5737374397975188,0.5170598765114868,0.17092161564541364,0.2247170995860805,0.1460208259245874,0.08247695739556926,0.24108510179927986,0.21057770892158928,0.06282828180203205,0.2742943754115885,0.09818765457201484,0.15606042566219264,0.3247954210063978,0.4296374929427593,0.2997659220866643,0.17494101516857066,0.6222677062612333,0.33075260232747505,0.21389777060533088,0.5347078758011294,0.32150598835453553,0.3939393880158685,0.0,7.0,0.0,-
0.28486913078336834,0.40953669841807777,0.3020523762076558,0.1596182344827015,0.6740994681144797,0.5331574883298444,0.4355670038304502,0.4648608463311778,0.6515151828728153,0.5040017449549109,0.07054137917031761,0.14184051276958445,0.07769871873208943,0.03271958291053882,0.13658769486092012,0.24610209672542796,0.08972222504441185,0.23224095436868786,0.19063432450357848,0.09860701975840724,0.2689434240621588,0.49866734691366904,0.2778524722664057,0.1361826559253662,0.6546259481741084,0.4975308227156825,0.4305111707771179,0.707903760008357,0.5545042203360343,0.34212251973205376,0.0,8.0,0.0,-
0.2593118424645085,0.4846128335284168,0.277658769673001,0.1409968160748608,0.5955584259869161,0.6754800293329184,0.5325679392378985,0.4246024178245741,0.489898987808479,0.6838668954043113,0.06739091258952909,0.2737800396137443,0.06040616475776255,0.032009832123021616,0.1847911191201485,0.5251148968748279,0.19553031012853755,0.2712634929743807,0.1408228790517651,0.3173306935800193,0.25471362672812115,0.7638592616669799,0.23527069256714234,0.12932560633876078,0.7536815256789928,1.0,0.8825878928110418,0.7594501522888387,0.5521387748390503,1.0,1.0,9.0,-233.10914164374265,[26 29] -0.24869007670767046; [21 29] -0.3200578823061418; [18 29] -0.32894412074311435; [4 29] -0.3884731793716202; [8 29] -0.4409126422672068; [24 29] -0.7007427854279791; [5 29] -0.9055454718120307; [9 29] -1.1633505449901516; [27 29] -1.1721052002875074; [28 29] -1.2176145765614352; [25 29] -1.4101316271631748; [7 29] -1.5581168743487015; [1 29] -1.8923967632715557; [17 29] -1.9443651679740648; [11 29] -1.977958566193715; [29 15] -2.2916478822035478; [29 14] -2.308712930863181; [10 29] -2.405007132900168; [12 29] -2.475140173979251; [6 29] -2.532155202759003; [0 29] -2.6707477548022287; [2 29] -2.7639298358973727; [16 29] -2.7677551362035384; [3 29] -2.8786419365092533; [19 29] -3.0015787367916276; [23 29] -3.0743692286580475; [22 29] -3.134837313027338; [20 29] -3.14753704315389; [13 29] -3.2207656266488516; [25 26] -7.8712396671839695; [25 15] -14.377685165720088; [24 25] -14.92583283088919; [19 25] -17.397716360454616; [25 11] -19.32633041096711; [21 25] -22.42724401815476; [8 25] -23.314314737473204; [25 27] -23.47357177846217; [7 25] -27.331787446028954; [16 25] -31.301451895008647; [0 25] -31.612622092153924; [2 25] -33.18648809731183; [1 25] -35.103657520073355; [6 25] -35.59641617848202; [9 25] -37.33454952591223; [21 9] -37.95084875769112; [25 28] -39.90740478740508; [18 25] -42.27248155296825; [3 25] -50.18474188939507; [4 25] -50.35002370011702; [5 25] -55.32328346832689; [20 25] -63.0769356065825; [24 26] -64.81019275882939; [22 25] -69.75700333949865; [23 25] -73.2624806301681; [25 10] -79.41124103251305; [17 25] -84.73067649387194; [25 12] -89.37975922995554; [9 26] -91.15898269327221; [2 26] -91.53307540831113; [22 26] -91.74276230581944; [25 13] -92.95285752871607; [25 14] -95.04942590973856; [0 26] -98.7077932319888; [1 26] -110.14068640631002; [21 15] -113.51869769186558; [20 26] -158.2799696316893; [3 26] -169.01846034725043; [24 9] -170.86124812550628; [26 15] -171.53041070259724; [19 26] -185.27330133567565; [5 26] -205.62363683221736; [19 21] -216.53573309059513; [6 26] -217.3642908969472; [4 26] -258.2063910203099; [26 27] -282.36233851482655; [21 26] -303.5571550855537; [7 26] -338.3428959244464; [23 26] -343.2427758185396; [26 11] -352.8619992150265; [18 26] -416.6438284346027; [5 21] -417.05463222139434; [24 15] -435.6931507138553; [26 28] -450.24549510529994; [7 9] -453.13388910331884; [8 26] -459.7911370813015; [17 26] -510.99623755518616; [21 24] -558.5516245689932; [26 14] -571.1117444744392; [24 28] -687.1579170343085; [9 27] -702.2083270278999; [5 9] -811.2944700467177; [20 9] -880.9019624634424; [26 12] -1099.8430530877106; [2 9] -1114.4443937697558; [21 6] -1156.3735066503966; [10 26] -1248.8425793408787; [22 9] -1375.5687436500118; [16 26] -1414.2431076113908; [26 13] -1465.1507972010816; [9 28] -1694.4584671296568;
